,Epoch,Ewc Method,Aggregation Level,Threshold Value,Loss Mean,Loss Err,Validation Loss Mean,Validation Loss Err
82,5,MOMENTUM_BASED,CONV_FILTER,0.95,2.302744200355128,2.8361741768269073e-05,2.3027205216257194,2.68115561595154e-05
83,5,MOMENTUM_BASED,CONV_FILTER,1.0,2.302590194501375,8.328314974182194e-06,2.302598626990067,8.390860219111549e-06
84,5,MOMENTUM_BASED,NO_AGGREGATION,0.0,0.02043438398916465,0.0003486089750225802,0.03219456039369101,0.000485745691049617
85,5,MOMENTUM_BASED,NO_AGGREGATION,0.05,0.1400757108471895,0.0032943272060263623,0.15393464580962526,0.00347524700109238
86,5,MOMENTUM_BASED,NO_AGGREGATION,0.1,1.1153227608454854,0.0346947442132039,1.1216697536016766,0.033759963450230926
87,5,MOMENTUM_BASED,NO_AGGREGATION,0.15,4.361239671707153,0.12874159012137493,4.361086205432289,0.127854168557116
88,5,MOMENTUM_BASED,NO_AGGREGATION,0.2,8.700761832688984,0.24767043052540086,8.69979433009499,0.24716978485815488
89,5,MOMENTUM_BASED,NO_AGGREGATION,0.25,10.209748481449328,0.24584024670221075,10.198964570697985,0.24500752448619975
90,5,MOMENTUM_BASED,NO_AGGREGATION,0.3,9.447050458506533,0.19396068956894816,9.434679332532381,0.19307955744529587
91,5,MOMENTUM_BASED,NO_AGGREGATION,0.35,8.18409924758108,0.20001840216447664,8.172857083772358,0.19942660419392802
92,5,MOMENTUM_BASED,NO_AGGREGATION,0.4,6.619242981860512,0.15960427708279765,6.607355444054854,0.15904410498100802
93,5,MOMENTUM_BASED,NO_AGGREGATION,0.45,5.257655808800145,0.1024100337975424,5.246719297609832,0.10197105685580014
94,5,MOMENTUM_BASED,NO_AGGREGATION,0.5,4.491661172164114,0.08448900912523055,4.482460059617695,0.08406546152529697
95,5,MOMENTUM_BASED,NO_AGGREGATION,0.55,3.7889333524202047,0.05856838512354405,3.780904857735885,0.05823723268694179
96,5,MOMENTUM_BASED,NO_AGGREGATION,0.6000000000000001,3.233004193556936,0.040614262572706304,3.2267738643445467,0.0404250373061852
97,5,MOMENTUM_BASED,NO_AGGREGATION,0.65,2.7476399697755514,0.02051422351739203,2.7426900738163997,0.02034565593592218
98,5,MOMENTUM_BASED,NO_AGGREGATION,0.7000000000000001,2.568370041094328,0.01612329699334873,2.5640648415214136,0.015959879468144592
99,5,MOMENTUM_BASED,NO_AGGREGATION,0.75,2.379958805285002,0.0032394964209221983,2.3775689099964343,0.003145302351452419
100,5,MOMENTUM_BASED,NO_AGGREGATION,0.8,2.3335063582972477,0.0020280073844522973,2.3320498591975163,0.0019812111805998845
101,5,MOMENTUM_BASED,NO_AGGREGATION,0.8500000000000001,2.30957609728763,0.0005848138826960436,2.308811112454063,0.0005529818540420678
102,5,MOMENTUM_BASED,NO_AGGREGATION,0.9,2.3033116114766976,8.337983730263311e-05,2.3031217800943473,7.598530877405999e-05
103,5,MOMENTUM_BASED,NO_AGGREGATION,0.95,2.3027345506768477,3.103454932485527e-05,2.3027196306931343,2.8986691125813605e-05
104,5,MOMENTUM_BASED,NO_AGGREGATION,1.0,2.3025666036103902,5.952381167494141e-06,2.3025660138381157,6.0801140629303835e-06
105,5,MOMENTUM_BASED,UNIT,0.0,0.020434380067806453,0.0003486090428136443,0.03217117213889167,0.0004856943997690961
106,5,MOMENTUM_BASED,UNIT,0.05,0.03101175366655772,0.0008628544686584374,0.042940297213039866,0.0009671606992290462
107,5,MOMENTUM_BASED,UNIT,0.1,0.11164786941126768,0.005242789396293431,0.11998832539508213,0.005276856091029068
108,5,MOMENTUM_BASED,UNIT,0.15,0.30764664435072947,0.01447012956685761,0.31045250124052953,0.01423875115718449
109,5,MOMENTUM_BASED,UNIT,0.2,1.3314768515135114,0.04926156065158617,1.3257608947001005,0.0491258577917446
110,5,MOMENTUM_BASED,UNIT,0.25,2.583415549052389,0.08493435415828277,2.5801847796691093,0.08509067311142411
111,5,MOMENTUM_BASED,UNIT,0.3,4.239052358426545,0.08159579888377137,4.228269300962749,0.0815265607898677
112,5,MOMENTUM_BASED,UNIT,0.35,4.7980686614387915,0.08491880253536262,4.787342623660439,0.08470336518291384
113,5,MOMENTUM_BASED,UNIT,0.4,4.777813384407445,0.08188078909788793,4.766387525357698,0.08141360612618324
114,5,MOMENTUM_BASED,UNIT,0.45,4.740515583439877,0.07724754701899009,4.729247482199418,0.07676145801616974
115,5,MOMENTUM_BASED,UNIT,0.5,3.663055056019833,0.03374225092012265,3.6554292126705774,0.0335346469858042
116,5,MOMENTUM_BASED,UNIT,0.55,3.3069672208083305,0.032259776310428576,3.3006234545456734,0.03209307906261743
117,5,MOMENTUM_BASED,UNIT,0.6000000000000001,2.915946696933947,0.026700965176027883,2.9113825998808207,0.026580299008056207
118,5,MOMENTUM_BASED,UNIT,0.65,2.6550109009993705,0.016967147762826366,2.6518781059666683,0.01689215524579212
119,5,MOMENTUM_BASED,UNIT,0.7000000000000001,2.4662279580768787,0.008253506964211359,2.463119343707436,0.008148602459723178
120,5,MOMENTUM_BASED,UNIT,0.75,2.38249723534835,0.0047483369807151425,2.3807794796793083,0.004660742859481165
121,5,MOMENTUM_BASED,UNIT,0.8,2.340897146024202,0.002160546473379098,2.339754732031571,0.0021113445320118484
122,5,MOMENTUM_BASED,UNIT,0.8500000000000001,2.3151010714079203,0.0008364746876479597,2.3142277441526713,0.0008464113366184037
123,5,MOMENTUM_BASED,UNIT,0.9,2.3042130344792415,0.00011135066630813818,2.3039831864206413,0.00010815738475865521
124,5,MOMENTUM_BASED,UNIT,0.95,2.3027783318569788,2.1807346384053273e-05,2.302780314495689,2.4299535880228418e-05
125,5,MOMENTUM_BASED,UNIT,1.0,2.3026030565563,4.583486771494732e-06,2.302605541128861,5.375213845629795e-06
126,5,RANDOM,CONV_FILTER,0.0,0.0204343801658404,0.00034860906220119834,0.032199399839890584,0.00048521246488094006
127,5,RANDOM,CONV_FILTER,0.05,0.03620150185337188,0.0011015553911265636,0.04587602958475284,0.0012366540352789176
128,5,RANDOM,CONV_FILTER,0.1,0.07311692990754776,0.002250222418783577,0.07935717897979833,0.002230247980843385
129,5,RANDOM,CONV_FILTER,0.15,0.31442785812051666,0.01009892507334609,0.31448252146181305,0.010037522181414698
130,5,RANDOM,CONV_FILTER,0.2,1.0026285679716813,0.02885852448510695,0.9952836915066368,0.028590696925402812
131,5,RANDOM,CONV_FILTER,0.25,2.2208707458094548,0.049740741564173206,2.2120269380117716,0.04954790432649292
132,5,RANDOM,CONV_FILTER,0.3,2.686580043090017,0.05013803125168089,2.6793667391726843,0.05010084469440248
133,5,RANDOM,CONV_FILTER,0.35,2.8673777768486426,0.040424743440235854,2.8621095983605636,0.040420929894345634
134,5,RANDOM,CONV_FILTER,0.4,2.718996154634576,0.02829256645922656,2.7135381008449353,0.02822365236876248
135,5,RANDOM,CONV_FILTER,0.45,2.591756632453517,0.01736448400374909,2.5872690175708972,0.017241185550649577
136,5,RANDOM,CONV_FILTER,0.5,2.4647558488343893,0.008357975935069747,2.4615636248337593,0.008299419677578485
137,5,RANDOM,CONV_FILTER,0.55,2.401857489033749,0.00521227684023001,2.3996919707248083,0.005131854568182434
138,5,RANDOM,CONV_FILTER,0.6000000000000001,2.3562188273982,0.0026316636994983505,2.355122440739682,0.0025996090216531945
139,5,RANDOM,CONV_FILTER,0.65,2.325453620207937,0.001369940900027685,2.324658833051983,0.0013589883848960191
140,5,RANDOM,CONV_FILTER,0.7000000000000001,2.311822866138659,0.0004810493369306504,2.311399823740909,0.0004750553841355487
141,5,RANDOM,CONV_FILTER,0.75,2.305636870233636,0.00015728279306037468,2.305222197582847,0.0001411022137267078
142,5,RANDOM,CONV_FILTER,0.8,2.304028874949405,8.301625636559441e-05,2.303845769480655,7.717127391511879e-05
143,5,RANDOM,CONV_FILTER,0.8500000000000001,2.302981288809525,2.4612383441733315e-05,2.302841826489097,2.6082580501223224e-05
144,5,RANDOM,CONV_FILTER,0.9,2.3028282366300883,2.2141029070772862e-05,2.3027264444451583,2.0385894619025035e-05
145,5,RANDOM,CONV_FILTER,0.95,2.3028294036262915,1.951701645440329e-05,2.302791821329217,1.8739699119411432e-05
146,5,RANDOM,CONV_FILTER,1.0,2.3026406890467594,6.470026352785777e-06,2.302640011436061,7.894646983515102e-06
147,5,RANDOM,NO_AGGREGATION,0.0,0.020434380263874365,0.00034860890283943573,0.03215301772089375,0.0004860175657418707
148,5,RANDOM,NO_AGGREGATION,0.05,0.03923797215286049,0.0009140479384672893,0.049626611173152875,0.0010297629496777612
149,5,RANDOM,NO_AGGREGATION,0.1,0.10602236852834095,0.0028301709589031855,0.11381986913712398,0.0028375917466547562
150,5,RANDOM,NO_AGGREGATION,0.15,0.3870624531256525,0.008635448578567273,0.3865260646531456,0.008508458369685185
151,5,RANDOM,NO_AGGREGATION,0.2,1.0028347843571712,0.017157697156518922,0.9958351983835823,0.01700896417537913
152,5,RANDOM,NO_AGGREGATION,0.25,2.019020974636078,0.03530183290393802,2.0089751983943738,0.034783861916274014
153,5,RANDOM,NO_AGGREGATION,0.3,2.4079987312618054,0.03246444166915583,2.4007033046923185,0.03216440557208494
154,5,RANDOM,NO_AGGREGATION,0.35,2.6124611402812756,0.02900583614787775,2.6067739662371183,0.028815980122786366
155,5,RANDOM,NO_AGGREGATION,0.4,2.5551226264552067,0.019218848839234432,2.551143533305118,0.019018879810769208
156,5,RANDOM,NO_AGGREGATION,0.45,2.524303285699142,0.014166359397320825,2.521020713605379,0.014001006782350991
157,5,RANDOM,NO_AGGREGATION,0.5,2.4401817823711194,0.006690190770769221,2.437916404322574,0.006548932693395581
158,5,RANDOM,NO_AGGREGATION,0.55,2.379449304781462,0.0032669489361533493,2.3780143888373124,0.00316796108553251
159,5,RANDOM,NO_AGGREGATION,0.6000000000000001,2.344505636315597,0.0015741418863576518,2.343298974790071,0.0015127164737415628
160,5,RANDOM,NO_AGGREGATION,0.65,2.3252359440452173,0.0008569500201854916,2.3245175888663843,0.0008555316909466457
161,5,RANDOM,NO_AGGREGATION,0.7000000000000001,2.3128791859275415,0.0005678146992492061,2.3124453895970394,0.0005574238971020478
162,5,RANDOM,NO_AGGREGATION,0.75,2.3061666237680534,0.00022890153715874836,2.3059082784150777,0.00023252003853510087
163,5,RANDOM,NO_AGGREGATION,0.8,2.304017317922492,7.576842833673844e-05,2.3038044728730855,7.354358490819455e-05
164,5,RANDOM,NO_AGGREGATION,0.8500000000000001,2.3031769677212366,3.8777569387792684e-05,2.303061271968641,4.017220872994335e-05
165,5,RANDOM,NO_AGGREGATION,0.9,2.3028886569173714,2.321733327937622e-05,2.3027895877235816,2.4411097679934146e-05
166,5,RANDOM,NO_AGGREGATION,0.95,2.3026948602576005,1.2547150522911457e-05,2.302653563650031,1.0001167092148287e-05
167,5,RANDOM,NO_AGGREGATION,1.0,2.302639835759213,6.4620428069601e-06,2.302632030687834,7.267259592840428e-06
168,5,RANDOM,UNIT,0.0,0.020434381979468577,0.0003486085653247162,0.032176713802312504,0.00048643864412586935
169,5,RANDOM,UNIT,0.05,0.02638379229526767,0.0004742382595508709,0.03709821383419785,0.0005555307923531858
170,5,RANDOM,UNIT,0.1,0.08993548713624473,0.004589707265802338,0.09602577278488555,0.0043877414837194375
171,5,RANDOM,UNIT,0.15,0.18703390422620267,0.010946652161109433,0.18860600124064242,0.010713560930836969
172,5,RANDOM,UNIT,0.2,0.7379203211320075,0.03916002246016341,0.7316927945143298,0.03896293890667301
173,5,RANDOM,UNIT,0.25,1.1944366489586078,0.049986754205321594,1.1857170870429592,0.04972370876106175
174,5,RANDOM,UNIT,0.3,2.2033046295768335,0.07142692633359998,2.1949853238306547,0.07149102356405962
175,5,RANDOM,UNIT,0.35,2.4705244867425216,0.06412440093906926,2.464470668842918,0.06407179989964322
176,5,RANDOM,UNIT,0.4,2.9305524073149027,0.07594497968931412,2.9244875217738904,0.07575137040311658
177,5,RANDOM,UNIT,0.45,2.9497279995366146,0.05636775661024948,2.9428026550694515,0.056226278885005
178,5,RANDOM,UNIT,0.5,2.6034916702069735,0.02736103684069596,2.600105360934609,0.027266058262650723
179,5,RANDOM,UNIT,0.55,2.4416892528533936,0.011935789563767663,2.4396470094981946,0.011915489346153298
180,5,RANDOM,UNIT,0.6000000000000001,2.3871499613711706,0.007620653537320877,2.3855024638928866,0.0075969225804088806
181,5,RANDOM,UNIT,0.65,2.33855024136995,0.0030261355851753016,2.337396546414024,0.0030183147138449318
182,5,RANDOM,UNIT,0.7000000000000001,2.325246961493241,0.001611741739145046,2.3243950542650724,0.0016096145657342746
183,5,RANDOM,UNIT,0.75,2.3125151709506384,0.0008032618041804884,2.3121096083992407,0.0007928943642586403
184,5,RANDOM,UNIT,0.8,2.3071722231413188,0.0003974551167101601,2.3068582133242956,0.00038516811824287705
185,5,RANDOM,UNIT,0.8500000000000001,2.3050521549425627,0.00019237207983211017,2.3049685453113757,0.0001919555462174734
186,5,RANDOM,UNIT,0.9,2.3034413237320748,9.728310872374864e-05,2.3033310614134135,9.478153204326998e-05
187,5,RANDOM,UNIT,0.95,2.3030223720952083,7.633246413423521e-05,2.3029759181173226,7.383693908454506e-05
188,5,RANDOM,UNIT,1.0,2.302902761258577,6.216353950743978e-05,2.3029086715296696,5.996211249039299e-05
189,5,SIGN_FLIPPING,CONV_FILTER,0.0,0.02043437874434806,0.00034860862450236256,0.032189573406388845,0.0004856833754793709
190,5,SIGN_FLIPPING,CONV_FILTER,0.05,0.02317508868873116,0.00045090534493991087,0.03509378364603766,0.0005787122189759437
191,5,SIGN_FLIPPING,CONV_FILTER,0.1,0.03235159432025327,0.0006915578887747384,0.0432104738919358,0.0007697592217259601
192,5,SIGN_FLIPPING,CONV_FILTER,0.15,0.0451248567551374,0.0009052022589148503,0.05440476419110043,0.0009699129417253288
193,5,SIGN_FLIPPING,CONV_FILTER,0.2,0.15625309493196635,0.007739621409126472,0.16076002583691942,0.007665447551635227
194,5,SIGN_FLIPPING,CONV_FILTER,0.25,0.282613635847443,0.01326521302509578,0.283643010415529,0.013413959968181134
195,5,SIGN_FLIPPING,CONV_FILTER,0.3,1.3657539596683101,0.06360344779670177,1.3551534116268158,0.06393379423014761
196,5,SIGN_FLIPPING,CONV_FILTER,0.35,1.9125182942340249,0.05705519881965776,1.9019378768770319,0.05747773834857781
197,5,SIGN_FLIPPING,CONV_FILTER,0.4,3.753095582911843,0.08567130060121451,3.7458481788635254,0.08543431005693104
198,5,SIGN_FLIPPING,CONV_FILTER,0.45,4.760674903267308,0.1032516478678186,4.753056664215891,0.10302410514273404
199,5,SIGN_FLIPPING,CONV_FILTER,0.5,6.355759746149967,0.1327967605262679,6.34686393486826,0.13253257759438355
200,5,SIGN_FLIPPING,CONV_FILTER,0.55,6.524596415067974,0.13409013164826392,6.516341297250045,0.13370928455607248
201,5,SIGN_FLIPPING,CONV_FILTER,0.6000000000000001,7.259996100475914,0.1571847043190283,7.24873938058552,0.1567334851207561
202,5,SIGN_FLIPPING,CONV_FILTER,0.65,7.609330102017052,0.16578948053506454,7.5983907674488265,0.16536862370863792
203,5,SIGN_FLIPPING,CONV_FILTER,0.7000000000000001,7.930655328850997,0.17358485286143138,7.919549440082751,0.17318564417517446
204,5,SIGN_FLIPPING,CONV_FILTER,0.75,8.001549821150931,0.17593375445462012,7.990579278845536,0.17558913361010411
205,5,SIGN_FLIPPING,CONV_FILTER,0.8,8.128248641365452,0.1821058012863414,8.115260224593314,0.18168522985460386
206,5,SIGN_FLIPPING,CONV_FILTER,0.8500000000000001,8.218510954003586,0.18040336736491377,8.20722710458856,0.1800302852500839
207,5,SIGN_FLIPPING,CONV_FILTER,0.9,8.184814177061382,0.1814153863719313,8.173713658985339,0.18103943477683448
208,5,SIGN_FLIPPING,CONV_FILTER,0.95,8.163013859799033,0.1818911147592673,8.151606835817036,0.18148098950559627
209,5,SIGN_FLIPPING,CONV_FILTER,1.0,8.250891133358603,0.18358983105313936,8.239742705696507,0.18321709119703994
210,5,SIGN_FLIPPING,NO_AGGREGATION,0.0,0.020434381881434618,0.0003486092283414092,0.032178442238977034,0.00048634750580287174
211,5,SIGN_FLIPPING,NO_AGGREGATION,0.05,0.018162425852527687,0.0002557397971713701,0.029956485095776957,0.0003888376043447432
212,5,SIGN_FLIPPING,NO_AGGREGATION,0.1,0.017326430564648176,0.00026821796850138717,0.02910423582713851,0.0003927585779765837
213,5,SIGN_FLIPPING,NO_AGGREGATION,0.15,0.017464689616309922,0.0003029299387048544,0.02894207423454831,0.0004006010625872546
214,5,SIGN_FLIPPING,NO_AGGREGATION,0.2,0.018816849020750853,0.0003816793141398826,0.029759570466060342,0.0004478414788583967
215,5,SIGN_FLIPPING,NO_AGGREGATION,0.25,0.02155290245029481,0.0003694281171676849,0.031576305137653055,0.00041204902686871846
216,5,SIGN_FLIPPING,NO_AGGREGATION,0.3,0.02642643402673691,0.0006165250506050002,0.035360281404695965,0.0006516085423747059
217,5,SIGN_FLIPPING,NO_AGGREGATION,0.35,0.032693328531949103,0.0006030191093813062,0.040494277092971265,0.0006103934399552353
